ObjectID,GlobalID,plantID,phenology,survival,lengthInCm,notes,date,plantID_db,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Plant Position In Row
12246,cb6b4447-9f67-49b9-8b19-7c1dcaa16794,435,0,1,,,9/3/2024 6:00:00 PM,1570,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,4
12247,3d368d53-ca15-4b0c-ab55-f03090513c93,436,0,1,,,9/3/2024 6:00:00 PM,1571,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,5
12248,41fd02f3-52af-4c44-9da6-77430076d063,437,0,1,,,9/3/2024 6:00:00 PM,1572,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,6
12249,0ff852cd-ee2a-46b5-b696-d595ee01d4b6,438,1,1,,,9/3/2024 6:00:00 PM,1573,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,7
12250,99aaeb77-c306-477c-bb1c-5dfa6683f452,439,1,1,,,9/3/2024 6:00:00 PM,1574,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,8
12251,e9a0c04f-df2f-458b-86de-ee99fcd4bb6a,440,,0,,H,9/3/2024 6:00:00 PM,1575,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,9
12252,005c0911-3cf2-4188-943a-0fe0ef08eea7,441,1,1,,Seed,9/3/2024 6:00:00 PM,1576,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,10
12253,92cde256-9fbc-4a4e-9d8b-f8525f61e760,442,0,1,,,9/3/2024 6:00:00 PM,1577,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,11
12254,e24f51f1-7a1e-4713-861a-5d498db31a2d,443,1,1,,Post seed,9/3/2024 6:00:00 PM,1578,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,12
12255,16664a17-e8e5-4dec-9ef5-8f077feee2e9,444,0,1,,,9/3/2024 6:00:00 PM,1579,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,13
12256,f91926c3-da55-4dd8-a543-1232fe3ecd3c,445,0,1,,,9/3/2024 6:00:00 PM,1580,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,14
12257,3e2587ef-ce5a-4568-8944-1d594e26445e,446,1,1,,,9/3/2024 6:00:00 PM,1581,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,15
12258,cd9a27a5-508d-428a-b574-f524d8bf3a3a,447,,0,,,9/3/2024 6:00:00 PM,1582,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,16
12259,8df5dd84-0fc0-4041-83ac-33150ac7bca6,448,0,1,,Dry,9/3/2024 6:00:00 PM,1583,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,17
12260,8ccd7096-cd64-47d4-acdf-0112a160c66b,449,,0,,,9/3/2024 6:00:00 PM,1584,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,18
12261,b4d4d885-ee47-44ef-9cbf-3da29ca7f4f1,450,1,1,,,9/3/2024 6:00:00 PM,1585,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,19
12262,412db329-016e-46d9-a52d-5592c142a0e2,451,1,1,,,9/3/2024 6:00:00 PM,1586,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,20
12263,1f063a1f-297e-4403-a7dc-3de920cea6de,452,1,1,,,9/3/2024 6:00:00 PM,1587,8dc4633c-3604-4b0a-a034-694817e5d9b1,9/3/2024 6:25:09 PM,agoebl,9/3/2024 6:25:09 PM,agoebl,21
12264,1d5a50c1-abda-4796-96d9-93146f93e78c,453,,0,,H,9/3/2024 6:00:00 PM,1588,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,1
12265,8d5af28a-fc26-4e32-9af4-649c41397340,454,1,1,,,9/3/2024 6:00:00 PM,1589,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,2
12266,2cda5d8f-311e-4410-8d4b-cce868081947,455,,0,,,9/3/2024 6:00:00 PM,1590,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,3
12267,59b5aee9-26fa-49a5-82e4-ef26e9631eab,456,1,1,,,9/3/2024 6:00:00 PM,1591,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,4
12268,86889731-a4dc-4c33-897e-380ddf64c8cd,457,1,1,,,9/3/2024 6:00:00 PM,1592,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,5
12269,c2626e51-68bd-4a6f-be51-f6b321a9f748,458,,0,,,9/3/2024 6:00:00 PM,1593,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,6
12270,fe70d80f-5f2c-4471-8de7-b32fb9d6bca3,459,1,1,,,9/3/2024 6:00:00 PM,1594,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,7
12271,646e6b4c-d486-4ff9-bb13-a9c7d2f69330,460,,0,,,9/3/2024 6:00:00 PM,1595,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,8
12272,47d19d22-1588-4428-9934-80dfb1e5d8b9,461,1,1,,,9/3/2024 6:00:00 PM,1596,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,9
12273,88abc129-b294-45e8-8a6f-989cfd7dd543,462,,0,,,9/3/2024 6:00:00 PM,1597,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,10
12274,0c605a62-6491-479e-920d-e24215409928,463,0,1,,,9/3/2024 6:00:00 PM,1598,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,11
12275,dfc2e12a-2180-47ce-9bc8-df85a3da3095,464,0,1,,,9/3/2024 6:00:00 PM,1599,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,12
12276,70e302d3-4f7a-42d9-ad23-5f1403e3c78a,465,1,1,,,9/3/2024 6:00:00 PM,1600,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,13
12277,627e673b-7278-4608-8647-c477e3ebad29,466,,0,,H,9/3/2024 6:00:00 PM,1601,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,14
12278,2eab5414-259d-42bb-a436-c18d5d8ecc69,467,1,1,,,9/3/2024 6:00:00 PM,1602,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,15
12279,5d3ff0a5-7619-4135-a72a-d9690000dd95,468,1,1,,,9/3/2024 6:00:00 PM,1603,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,16
12280,23f578ce-9a86-418c-86b1-71d919f5ccc4,469,1,1,,,9/3/2024 6:00:00 PM,1604,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,17
12281,5b6483fe-363f-40d7-8d76-df0ec92931db,470,,0,,,9/3/2024 6:00:00 PM,1605,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,18
12282,5ea04042-9854-4212-a5e1-98d6cab83016,471,1,1,,,9/3/2024 6:00:00 PM,1606,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,19
12283,d16faea0-7d9a-43d3-96ee-75a5fdca6693,472,1,1,,,9/3/2024 6:00:00 PM,1607,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,20
12284,cd71aa7f-7ef8-4c4f-acea-9012a7e18562,473,0,1,,,9/3/2024 6:00:00 PM,1608,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,21
12285,14a06795-c49d-4e15-93ae-5abddb856ec0,474,,0,,,9/3/2024 6:00:00 PM,1609,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,22
12286,92bc7013-ba5d-42ef-bbc2-b5da7c50ab94,475,0,1,,,9/3/2024 6:00:00 PM,1610,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,23
12287,081917b7-afd9-42f2-8f4a-b704fa9f196a,476,1,1,,Seed,9/3/2024 6:00:00 PM,1611,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,24
12288,d143934f-2a4d-4542-95cf-b9ee3f25440f,477,1,1,,,9/3/2024 6:00:00 PM,1612,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,25
12289,edc1a40a-4bce-4592-ab3e-042072ff97d8,478,1,1,,,9/3/2024 6:00:00 PM,1613,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,26
12290,20909a99-617c-47f3-b6aa-54fa0a3900e9,479,1,1,,,9/3/2024 6:00:00 PM,1614,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,27
12291,6570fc97-20ca-44fe-a15f-aa8c635c3f45,480,0,1,,,9/3/2024 6:00:00 PM,1615,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,28
12292,32eb8ac3-1f0d-4578-b3e2-944060ede17b,481,1,1,,,9/3/2024 6:00:00 PM,1616,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,29
12293,4e016cec-327d-4ee1-8548-142fbb771525,482,1,1,,,9/3/2024 6:00:00 PM,1617,e6dbd64b-5143-4b27-8d5e-3ff03a58f442,9/3/2024 6:25:10 PM,agoebl,9/3/2024 6:25:10 PM,agoebl,30
12294,b057e0f7-a3e5-418e-899a-69876f71b97d,483,0,1,,,9/3/2024 6:00:00 PM,1618,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,1
12295,34645026-9b67-42c7-b792-9720f516649c,484,,0,,H,9/3/2024 6:00:00 PM,1619,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,2
12296,4367a2c0-1c6d-4e65-93cc-da7f87155a0b,485,0,1,,,9/3/2024 6:00:00 PM,1620,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,3
12297,1727c9bc-8d9b-4c62-813a-fc3a0e386400,486,,0,,,9/3/2024 6:00:00 PM,1621,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,4
12298,55f31bb9-767f-4ee3-af62-4ee454f3557e,487,,0,,H,9/3/2024 6:00:00 PM,1622,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,5
12299,9c7927cb-8b1a-4d74-ae29-0498da0216e9,488,1,1,,Herb,9/3/2024 6:00:00 PM,1623,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,6
12300,d7266a09-ad42-4927-a4d2-ab373feff1c9,489,1,1,,Herb,9/3/2024 6:00:00 PM,1624,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,7
12301,fa5e5707-e0ea-42b5-abad-f97a3624822c,490,0,1,,,9/3/2024 6:00:00 PM,1625,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,8
12302,e4e80c00-a075-4029-97ea-a42e56a3bdc0,491,1,1,,,9/3/2024 6:00:00 PM,1626,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,9
12303,754e1eda-070f-4a84-b95b-39a93ce65451,492,,0,,,9/3/2024 6:00:00 PM,1627,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,10
12304,6909e42a-1680-45f9-8ef2-7e8399fc0cfb,493,1,1,,,9/3/2024 6:00:00 PM,1628,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,11
12305,95ad513e-ea71-46c4-80b7-8d0fe315d791,494,,0,,,9/3/2024 6:00:00 PM,1629,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,12
12306,875af034-06a1-4417-a764-0418f42bb442,495,1,1,,,9/3/2024 6:00:00 PM,1630,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,13
12307,949ba4a7-00e2-492f-a7cb-1b5a11a42588,496,1,1,,,9/3/2024 6:00:00 PM,1631,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,14
12308,6e8ba531-82da-4c59-85b5-b31a71ce3c67,497,1,1,,,9/3/2024 6:00:00 PM,1632,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,15
12309,15fdd7ae-e9a2-4115-9804-b628089671ca,498,0,1,,,9/3/2024 6:00:00 PM,1633,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,16
12310,06a40a3d-71f2-4473-bd67-b3ac0316a3c4,499,,0,,,9/3/2024 6:00:00 PM,1634,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,17
12311,25623478-7472-4844-ba5a-8c1c8d870e5a,500,,0,,,9/3/2024 6:00:00 PM,1635,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,18
12312,a759afcd-20ec-4abc-9f47-a2bb351b6435,501,,0,,,9/3/2024 6:00:00 PM,1636,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,19
12313,5b30ebd3-9c56-4bc2-8cea-32280db7d332,502,,0,,,9/3/2024 6:00:00 PM,1637,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,20
12314,f9a1dcb9-b004-43ac-ad6d-705a74796fbf,503,0,1,,,9/3/2024 6:00:00 PM,1638,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,21
12315,382db4e9-86c6-48ac-98dd-801c5a624e1c,504,1,1,,Inf abort,9/3/2024 6:00:00 PM,1639,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,22
12316,5a1aa39e-4220-48cf-9de0-fe3ef31a006d,505,1,1,,,9/3/2024 6:00:00 PM,1640,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,23
12317,f7529418-6c76-4abc-adca-9885817d4d25,506,1,1,,,9/3/2024 6:00:00 PM,1641,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,24
12318,f421afe2-28d3-49d8-aaa7-acfb3a9de5dd,507,1,1,,,9/3/2024 6:00:00 PM,1642,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,25
12319,5f981e7f-ec04-4fde-934d-da0d469601e0,508,0,1,,,9/3/2024 6:00:00 PM,1643,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,26
12320,72e90d61-880a-4578-9368-fa010e05c7ac,509,0,1,,,9/3/2024 6:00:00 PM,1644,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,27
12321,f9aa004c-87bc-475a-980c-842556fd8aad,510,1,1,,,9/3/2024 6:00:00 PM,1645,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,28
12322,7bbac1fd-f930-4bfa-9cea-ab8270ed0a45,511,1,1,,,9/3/2024 6:00:00 PM,1646,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,29
12323,d68228c1-4d21-4e1d-810c-8f99fd414f43,512,1,1,,,9/3/2024 6:00:00 PM,1647,452fccb5-7653-43a7-8f2b-8e88803608b1,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,30
12324,507dabe9-d432-485c-a0c0-3a27f30a3340,513,1,1,,,9/3/2024 6:00:00 PM,1648,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,1
12325,68e5ef01-6bc3-4960-8031-a231ea6adc6c,514,0,1,,,9/3/2024 6:00:00 PM,1649,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,2
12326,20841e39-5553-45c7-90df-09274acfff4c,515,0,1,,,9/3/2024 6:00:00 PM,1650,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,3
12327,9120e8a8-00cb-4fce-bef1-ceb3ec7cd14c,516,,0,,,9/3/2024 6:00:00 PM,1651,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,4
12328,964c9a14-3c25-4f27-b79f-cd7a5532802e,517,0,1,,,9/3/2024 6:00:00 PM,1652,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,5
12329,1a30e13c-440d-4468-8274-2efe4ed39083,518,1,1,,,9/3/2024 6:00:00 PM,1653,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,6
12330,82aea28d-91d2-4178-9e3f-ae6925bc45d0,519,0,1,,Herb,9/3/2024 6:00:00 PM,1654,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,7
12331,3a4927f6-e206-482b-8732-778843f23c43,520,1,1,,,9/3/2024 6:00:00 PM,1655,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,8
12332,67ba6efa-ebe1-4577-b174-5e8c3ac2b75f,521,0,1,,,9/3/2024 6:00:00 PM,1656,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,9
12333,13b62776-19f4-4d49-bfc8-c8fc500fde42,522,0,1,,,9/3/2024 6:00:00 PM,1657,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,10
12334,1a95afdc-da71-4225-b1cd-7328d2f12d61,523,,0,,,9/3/2024 6:00:00 PM,1658,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,11
12335,8b7e9b89-dab7-4852-bebd-0c6e37f56d29,524,0,1,,,9/3/2024 6:00:00 PM,1659,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,12
12336,618878f7-1910-41be-8771-de778d3b66de,525,,0,,,9/3/2024 6:00:00 PM,1660,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,13
12337,178a708c-6a66-47da-aee1-ecc0c50256bb,526,,0,,,9/3/2024 6:00:00 PM,1661,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,14
12338,d7d9a4dc-9263-4a9a-a702-ee0eb91575f3,527,,0,,H,9/3/2024 6:00:00 PM,1662,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,15
12339,45cbc1bf-ca27-4900-baa6-f7ac011e6ee7,528,,0,,,9/3/2024 6:00:00 PM,1663,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,16
12340,0e590e97-7bfe-4d8b-adcc-93e2750b857f,529,,0,,,9/3/2024 6:00:00 PM,1664,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,17
12341,ab8e49f1-54e9-48b7-bbb5-de9c0ae0265f,530,0,1,,,9/3/2024 6:00:00 PM,1665,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,18
12342,ace1a6eb-fd38-4fe9-9697-b99195c8cec6,531,0,1,,,9/3/2024 6:00:00 PM,1666,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,19
12343,7ec371ab-a74f-4448-b9e8-1bc4a996a09f,532,1,1,,,9/3/2024 6:00:00 PM,1667,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,20
12344,f7d6a2a2-0dfe-4e13-ba7f-3ba8f1cf7f2f,533,,0,,,9/3/2024 6:00:00 PM,1668,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,21
12345,e4be82ff-bcc5-4cb5-9e67-b2449aad813a,534,1,1,,,9/3/2024 6:00:00 PM,1669,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,22
12346,b2763778-ccd4-40d9-8263-b4319c389da5,535,0,1,,,9/3/2024 6:00:00 PM,1670,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,23
12347,2144828d-5924-48d0-9417-a6d9cfe27412,536,0,1,,,9/3/2024 6:00:00 PM,1671,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,24
12348,cf4826d3-f28e-402d-bed4-7032f01f7159,537,1,1,,,9/3/2024 6:00:00 PM,1672,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,25
12349,38605532-e21f-4c03-b47d-7b31ad125970,538,,0,,H?,9/3/2024 6:00:00 PM,1673,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,26
12350,65ff6adb-2520-4e32-a010-ff7528773ee7,539,1,1,,,9/3/2024 6:00:00 PM,1674,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,27
12351,b4625785-8b59-4b3f-8a6e-9f25496b422e,540,,0,,,9/3/2024 6:00:00 PM,1675,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,28
12352,c7c77f27-25ed-41a3-87f8-b698dc58cabb,541,,0,,,9/3/2024 6:00:00 PM,1676,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,29
12353,77ee7dd4-494d-4601-98c2-abfe9d4d1d4e,542,1,1,,,9/3/2024 6:00:00 PM,1677,7858b48a-bd42-404e-aec4-476b3dab23df,9/3/2024 6:25:11 PM,agoebl,9/3/2024 6:25:11 PM,agoebl,30
